Id,Count,Named,Original
 cilimatestrike,11,unamed, cilimatestrike
sinistra,11,unamed,sinistra
 climateneutraleu,11,#FridayForFuture,climate
 riseforclimate,11,#FridayForFuture,climate
 fff_egypt,11,#FridayForFuture,fff
 legend,11,unamed, legend
 coralreef,11,unamed, coralreef
delhi,11,unamed,delhi
 calarsaat,11,unamed, calarsaat
 fridaysforfuturesuomi,11,#FridayForFuture,fridaysforfuture
 just,11,unamed, just
 thefuturewewant,11,unamed, thefuturewewant
 whatthefork,11,unamed, whatthefork
 keepthecoalinthehole,11,unamed, keepthecoalinthehole
 dkpol,11,unamed, dkpol
 municipales,11,unamed, municipales
 canadavotestoday,11,unamed, canadavotestoday
 kolkata,11,unamed, kolkata
 rallyfortheimagination,11,unamed, rallyfortheimagination
ventisette09fr,11,unamed,ventisette09fr
 climatestrikeaz,11,Action,climatestrike
 fightforamazonia,11,unamed, fightforamazonia
 fintwit,11,unamed, fintwit
 teamlaura,11,unamed, teamlaura
 persist,11,unamed, persist
climatesign,11,#FridayForFuture,climate
 change,11,unamed, change
 klimatkris,11,FFF DE,klima
plantyourage,11,unamed,plantyourage
 naturalgas,11,Material,gas
 ourswapna,11,unamed, ourswapna
 javirroyo,11,unamed, javirroyo
 bluedotfestival,11,unamed, bluedotfestival
 climatejusticeisnow,11,#FridayForFuture,climatejustice
 covidcrisis,11,Covid,covid
educationnotextinction,11,unamed,educationnotextinction
 uspolitics,11,unamed, uspolitics
 australianbushfiresdisaster,11,unamed, australianbushfiresdisaster
 rinkeby,11,unamed, rinkeby
 artivism,11,unamed, artivism
threedemandsbill,11,unamed,threedemandsbill
 alessandria,11,unamed, alessandria
 climatstrike,11,unamed, climatstrike
 landscapes,11,unamed, landscapes
alexasscared,11,unamed,alexasscared
 mspaint,11,unamed, mspaint
 verfassungsschutz,11,unamed, verfassungsschutz
 klimagerechtwerden,11,FFF DE,klima
 kiel,11,unamed, kiel
 ernährungswende,11,unamed, ernährungswende
 homeoffice,11,unamed, homeoffice
 sibirien,11,unamed, sibirien
 poewatcheseu,11,unamed, poewatcheseu
 arbeitsbedingungen,11,unamed, arbeitsbedingungen
 behle,11,unamed, behle
balkonkraftwerk,11,unamed,balkonkraftwerk
covid2019de,11,Covid,covid
klimaalarmms,11,FFF DE,klima
 veganmessage,11,unamed, veganmessage
 xmas,11,unamed, xmas
movementearthkind,11,unamed,movementearthkind
 polizeigewalt,11,unamed, polizeigewalt
 urteil,11,unamed, urteil
 gesundheitkämpft,11,unamed, gesundheitkämpft
 boomer,11,unamed, boomer
 gesellschaft,11,unamed, gesellschaft
 ontario,11,unamed, ontario
 narrowwindow,11,unamed, narrowwindow
 cambiamentoclimatico,11,unamed, cambiamentoclimatico
 wissenschafftklimaschutz,11,FFF DE,klimaschutz
 fffhannover,11,#FridayForFuture,fff
 petrolio,11,unamed, petrolio
notowar,11,unamed,notowar
 prien,11,unamed, prien
 durchseuchungstoppen,11,unamed, durchseuchungstoppen
stopthesoot,11,unamed,stopthesoot
 sootkills,11,unamed, sootkills
lobautunnel,11,unamed,lobautunnel
 justiciaclimática,11,unamed, justiciaclimática
 oxfam,11,unamed, oxfam
schaeuble,11,unamed,schaeuble
 extremismus,11,unamed, extremismus
descolonizeosistema,11,unamed,descolonizeosistema
 protestzug,11,unamed, protestzug
 standwithsapmi,11,unamed, standwithsapmi
 hanau,11,unamed, hanau
 urgenceclimatique,11,unamed, urgenceclimatique
 zib2,11,unamed, zib2
 atmanirbharbharat,11,unamed, atmanirbharbharat
digitalisierung,11,unamed,digitalisierung
 nevergiveup,11,unamed, nevergiveup
florestasemcortes,11,unamed,florestasemcortes
 arte,11,unamed, arte
 fahrraddemo,11,unamed, fahrraddemo
 sharedichdrum,11,unamed, sharedichdrum
 kusbass,11,unamed, kusbass
 byobb,11,unamed, byobb
 wales,11,unamed, wales
istanbulsözleşmesiyaşatır,11,unamed,istanbulsözleşmesiyaşatır
 shuttheshites,11,unamed, shuttheshites
 pietsch,11,unamed, pietsch
blacklivesmattergermany,11,unamed,blacklivesmattergermany
 klimagerechte,11,FFF DE,klima
werzahltschafftan,11,unamed,werzahltschafftan
 legalisierungsbefürworter,11,unamed, legalisierungsbefürworter
 fridaysforfuturedigital,11,#FridayForFuture,fridaysforfuture
 creativeclimatestrike,11,Action,climatestrike
 envi,11,unamed, envi
naturefirst,11,unamed,naturefirst
confinaeu,11,unamed,confinaeu
 stormciara,11,unamed, stormciara
 werefusecoalplant,11,unamed, werefusecoalplant
 jetzt,11,unamed, jetzt
article6,11,unamed,article6
 traditional,11,unamed, traditional
13dicembre,11,unamed,13dicembre
 410ppm,11,unamed, 410ppm
 modem,11,unamed, modem
neuegedanken,11,unamed,neuegedanken
 massensterben,11,unamed, massensterben
 vegoforfuture,11,unamed, vegoforfuture
 gehwählen,11,unamed, gehwählen
 bengalbleeding,11,unamed, bengalbleeding
 chucky,11,unamed, chucky
 nowfornature,11,unamed, nowfornature
 huelgaporelclima,11,unamed, huelgaporelclima
 ventotto09fr,11,unamed, ventotto09fr
vagapelclima,11,unamed,vagapelclima
 fridaysforsocialism,11,#FridayForFuture,friday
 impeachmentparty,11,unamed, impeachmentparty
naturraum,11,unamed,naturraum
 naturraumstatthubraum,11,unamed, naturraumstatthubraum
 classtimeandstudies,11,unamed, classtimeandstudies
 generalstreik,11,unamed, generalstreik
 planetboundaries,11,unamed, planetboundaries
 julis,11,unamed, julis
 vanessa_vash,11,unamed, vanessa_vash
 betd22,11,unamed, betd22
 flowerpower,11,unamed, flowerpower
osterholz11,11,unamed,osterholz11
novelentities,11,unamed,novelentities
birdlovers,11,unamed,birdlovers
 birding,11,unamed, birding
gymnasium,11,unamed,gymnasium
antiakw,11,unamed,antiakw
 rain,11,unamed, rain
 progress,11,unamed, progress
 dreamcatcher,11,unamed, dreamcatcher
 worklifebalance,11,unamed, worklifebalance
 wirgegenhass,11,unamed, wirgegenhass
lagranbellotadanambroqueña,11,unamed,lagranbellotadanambroqueña
 realtor,11,unamed, realtor
 geimpfte,11,unamed, geimpfte
 gaming,11,unamed, gaming
 gemeinsamsindwirstark,11,unamed, gemeinsamsindwirstark
 lagranja,11,unamed, lagranja
 dilemma,11,unamed, dilemma
dkpol,11,unamed,dkpol
 feminisme,11,unamed, feminisme
 communismforfuture,11,unamed, communismforfuture
 systemwandel,11,unamed, systemwandel
contentmarketing,11,unamed,contentmarketing
 mittelhessen,11,unamed, mittelhessen
 libri,11,unamed, libri
 protestaktionen,11,unamed, protestaktionen
 kündigung,11,unamed, kündigung
 pokemonneedhome,11,unamed, pokemonneedhome
keingradmehr,11,unamed,keingradmehr
 angrypenguin,11,unamed, angrypenguin
 ゼロウェイスト,11,unamed, ゼロウェイスト
 españa,11,unamed, españa
 contesttime,11,unamed, contesttime
 newsde,11,unamed, newsde
 nahfairkehr,11,unamed, nahfairkehr
 escazúahora,11,unamed, escazúahora
 hitzesommer,11,unamed, hitzesommer
 greensportflag,11,unamed, greensportflag
 colors,11,unamed, colors
 streikbornheim,11,unamed, streikbornheim
hungerstrike,11,unamed,hungerstrike
co2paranoia,11,Material,co2
 omshanti,11,unamed, omshanti
 rajayoga,11,unamed, rajayoga
 imagine,11,unamed, imagine
allesgesagt,11,unamed,allesgesagt
ddquiz,11,unamed,ddquiz
 answersnews,11,unamed, answersnews
 lignite,11,unamed, lignite
 jugendantifa,11,unamed, jugendantifa
 pinneberg,11,unamed, pinneberg
 easyrecipes,11,unamed, easyrecipes
 omagegenrechts,11,unamed, omagegenrechts
 b2bmarketing,11,unamed, b2bmarketing
 joinin247,11,unamed, joinin247
 landscape,11,unamed, landscape
 kemmerich,11,unamed, kemmerich
 b0802,11,unamed, b0802
 can,11,unamed, can
 mohring,11,unamed, mohring
gutfaschisten,11,unamed,gutfaschisten
 250yearsofresistance,11,unamed, 250yearsofresistance
 donaukurier,11,unamed, donaukurier
 germanmediart,11,unamed, germanmediart
 aravallibachao,11,unamed, aravallibachao
winterbiketoworkday,11,unamed,winterbiketoworkday
 ffxiv,11,unamed, ffxiv
 tomato,11,unamed, tomato
 smilewithtaehyung,11,unamed, smilewithtaehyung
solidaritywitharshak,11,unamed,solidaritywitharshak
 13dicembre,11,unamed, 13dicembre
 jahlove,11,unamed, jahlove
bffuneralearthwake,11,unamed,bffuneralearthwake
 069forclimate,11,#FridayForFuture,climate
theresistance,11,unamed,theresistance
 kohlsblackfriday,11,#FridayForFuture,friday
 liberiepensanti,11,unamed, liberiepensanti
 fridaykiss,11,#FridayForFuture,friday
treibhausgas,11,Material,gas
 nekp,11,unamed, nekp
blockempfehlung,11,unamed,blockempfehlung
 politikohnenazis,11,German politics,politik
 futurelifesmatter,11,unamed, futurelifesmatter
 anhaltbitterfeld,11,unamed, anhaltbitterfeld
 abstorm,11,unamed, abstorm
 parenteforfuture,11,unamed, parenteforfuture
 birds,11,unamed, birds
gretainalberta,11,Greta Thunberg,greta
 facaldo,11,unamed, facaldo
 abhiya,11,unamed, abhiya
puertasgiratorias,11,unamed,puertasgiratorias
 thatfridayfeeling,11,#FridayForFuture,fridayfeeling
partyliketomorrow,11,unamed,partyliketomorrow
 fueraevo,11,unamed, fueraevo
inequalities,11,unamed,inequalities
 threatened,11,unamed, threatened
 marchedelacolere,11,unamed, marchedelacolere
 guadalupe,11,unamed, guadalupe
 dia,11,unamed, dia
 lluvia,11,unamed, lluvia
 appictureoftheweek,11,unamed, appictureoftheweek
 sustentavel,11,unamed, sustentavel
vagamundialpelclima,11,unamed,vagamundialpelclima
 abandoned,11,unamed, abandoned
 gaelic,11,unamed, gaelic
plasticos,11,unamed,plasticos
 sviluppoecosostenibile,11,unamed, sviluppoecosostenibile
 newsong,11,unamed, newsong
 gusswerke,11,unamed, gusswerke
 rape,11,unamed, rape
 27shuelgamundialporelclima,11,unamed, 27shuelgamundialporelclima
 calendar,11,unamed, calendar
 turbine,11,unamed, turbine
 2local,11,unamed, 2local
 bbcwildlifepotd,11,unamed, bbcwildlifepotd
capitalismheals,11,unamed,capitalismheals
 sinn,11,unamed, sinn
 fliegen,11,unamed, fliegen
 democrats,11,unamed, democrats
 modihaitomumkinhai,11,unamed, modihaitomumkinhai
 wohnen,11,unamed, wohnen
29settembre,11,unamed,29settembre
 radiomaria,11,unamed, radiomaria
 lobbyland,11,unamed, lobbyland
warnstreiks,11,unamed,warnstreiks
breg,11,unamed,breg
einstein,11,unamed,einstein
stolzekuh,11,unamed,stolzekuh
 wirbleibenalle,11,unamed, wirbleibenalle
 co2nservatismkills,11,Material,co2
acquaaltaavenezia,11,unamed,acquaaltaavenezia
 altamarea,11,unamed, altamarea
 kakatiyadynasty,11,unamed, kakatiyadynasty
 iam,11,unamed, iam
cimatejustice,11,unamed,cimatejustice
day17,11,unamed,day17
mayday2025,11,unamed,mayday2025
umweltzerstörung,11,unamed,umweltzerstörung
nationalendangeredspeciesday,11,unamed,nationalendangeredspeciesday
allegegenluecker,11,unamed,allegegenluecker
 freitagabenddemo,11,unamed, freitagabenddemo
veganadvocacy,11,unamed,veganadvocacy
grünermist,11,unamed,grünermist
felizfinde,11,unamed,felizfinde
 beautytips,11,unamed, beautytips
gardening,11,unamed,gardening
stoprussia,11,unamed,stoprussia
ahmedsamirsantawy,11,unamed,ahmedsamirsantawy
biciinprotesta,11,unamed,biciinprotesta
365dayswild,11,unamed,365dayswild
gardenersworld,11,unamed,gardenersworld
prien,11,unamed,prien
marketingtips,11,unamed,marketingtips
veganrecipes,11,unamed,veganrecipes
togetherfor100re,11,unamed,togetherfor100re
rassismusbekaempfen,11,unamed,rassismusbekaempfen
bundjugend,11,unamed,bundjugend
e2210,11,unamed,e2210
wirgegenhass,11,unamed,wirgegenhass
bundestagswahl21,11,German politics,bundestag
indiegames,11,unamed,indiegames
zusammenverändern,11,unamed,zusammenverändern
actionnotwords,11,unamed,actionnotwords
i̇klimacil,11,FFF DE,klima
urgenceclimatique,11,unamed,urgenceclimatique
스트레이키즈,11,unamed,스트레이키즈
marketingstrategy,11,unamed,marketingstrategy
braefoot,11,unamed,braefoot
saveourplanet,11,unamed,saveourplanet
pflanzenmilch,11,unamed,pflanzenmilch
telecincomanipuladores,11,unamed,telecincomanipuladores
gesundheitskrise,11,unamed,gesundheitskrise
sciencematters,11,unamed,sciencematters
pfeiffer,11,unamed,pfeiffer
nomowmay,11,unamed,nomowmay
elfonsite,11,unamed,elfonsite
fuelingfutures,11,unamed,fuelingfutures
consumers,11,unamed,consumers
good,11,unamed,good
世界が見ている,11,unamed,世界が見ている
सकारात्मक_संदेश,11,unamed,सकारात्मक_संदेश
standwithfarmers,11,unamed,standwithfarmers
lockdownjetzt,11,unamed,lockdownjetzt
dbdk2020,11,unamed,dbdk2020
werte,11,unamed,werte
wieleben,11,unamed,wieleben
ilmastotwitter,11,unamed,ilmastotwitter
friedrichshain,11,unamed,friedrichshain
dörfer,11,unamed,dörfer
fridaysforfutureireland,11,#FridayForFuture,fridaysforfuture
mountains,11,unamed,mountains
enriquenovalesdimisión,11,unamed,enriquenovalesdimisión
quiznight,11,unamed,quiznight
escazúya,11,unamed,escazúya
plandemic,11,unamed,plandemic
stopeatingmeat,11,unamed,stopeatingmeat
вирубкалісу,11,unamed,вирубкалісу
porlanaturaleza,11,unamed,porlanaturaleza
locustsattack,11,unamed,locustsattack
yerlihakları,11,unamed,yerlihakları
photooftheday,11,unamed,photooftheday
secret,11,unamed,secret
thetimeisnow,11,unamed,thetimeisnow
10vor10,11,unamed,10vor10
covidー19uk,11,Covid,covidー19
easyrecipes,11,unamed,easyrecipes
mehrgeldfürsrad,11,unamed,mehrgeldfürsrad
cdublockiert,11,German politics,cdu
joy,11,unamed,joy
wirstreikenbisihrhandelt,11,unamed,wirstreikenbisihrhandelt
ffh,11,unamed,ffh
australianfires,11,unamed,australianfires
smashcapitalism,11,unamed,smashcapitalism
jahresrückblick,11,unamed,jahresrückblick
geologica,11,unamed,geologica
getrid,11,unamed,getrid
politikern,11,German politics,politik
spdbt19,11,German politics,spd
machtfrage,11,unamed,machtfrage
pendlerpauschale,11,unamed,pendlerpauschale
conferenza,11,unamed,conferenza
adoptdontshop,11,unamed,adoptdontshop
erwachsene,11,unamed,erwachsene
valpolicella,11,unamed,valpolicella
bernieorbust,11,unamed,bernieorbust
safewolflake,11,unamed,safewolflake
todoslossantos,11,unamed,todoslossantos
pilgerstatthetze,11,unamed,pilgerstatthetze
saturdaythoughts,11,unamed,saturdaythoughts
review,11,unamed,review
selfiequeen,11,unamed,selfiequeen
win,11,unamed,win
cumbreporlaamazonía,11,unamed,cumbreporlaamazonía
demokratisch,11,unamed,demokratisch
irish,11,unamed,irish
 sdgs,10,unamed, sdgs
 goodmorningtwitterworld,10,unamed, goodmorningtwitterworld
mediatechnologies,10,unamed,mediatechnologies
 computing,10,unamed, computing
 learning,10,unamed, learning
 dublin,10,unamed, dublin
strikeforfriday,10,#FridayForFuture,friday
 savesoilsavelife,10,unamed, savesoilsavelife
 youth4tpnw,10,unamed, youth4tpnw
 frankfurt,10,unamed, frankfurt
 business,10,unamed, business
 g7showusthemoney,10,unamed, g7showusthemoney
 planttree,10,unamed, planttree
 nuclearbanweek,10,unamed, nuclearbanweek
 don,10,unamed, don
thinkgreenactgreen,10,unamed,thinkgreenactgreen
 climateenergysummit,10,#FridayForFuture,climate
 phasingout,10,unamed, phasingout
 scientistrebellion,10,unamed, scientistrebellion
 endfossilfinance,10,unamed, endfossilfinance
 sweden,10,unamed, sweden
 gocarfree,10,unamed, gocarfree
 bikedontdrive,10,unamed, bikedontdrive
 actintime,10,unamed, actintime
 2aprile,10,unamed, 2aprile
 france,10,unamed, france
 gta,10,unamed, gta
 brighters,10,unamed, brighters
 bsb,10,unamed, bsb
 sustainablegoodlife,10,unamed, sustainablegoodlife
 glasgowcop26,10,Agreement,cop26
 urbanforests,10,unamed, urbanforests
 austria,10,unamed, austria
 timetoact,10,unamed, timetoact
 pupsfortheplanet,10,unamed, pupsfortheplanet
 buonanotte,10,unamed, buonanotte
 ecologia,10,unamed, ecologia
 marte,10,unamed, marte
bushfiresurvivorsvsepa,10,unamed,bushfiresurvivorsvsepa
 bushfire,10,unamed, bushfire
 fridaystrikeforclimate,10,#FridayForFuture,climate
 vocalmedia,10,unamed, vocalmedia
 yoveosalvame,10,unamed, yoveosalvame
 hèroeslibera,10,unamed, hèroeslibera
marcheclimat,10,unamed,marcheclimat
ocsbsep,10,unamed,ocsbsep
raceformars,10,unamed,raceformars
 nowayout,10,unamed, nowayout
 cina,10,unamed, cina
 bidenadministration,10,unamed, bidenadministration
 nocoalforourfuture,10,unamed, nocoalforourfuture
 climateonlinestrike,10,#FridayForFuture,climate
 artlovers,10,unamed, artlovers
 savethanoforest,10,unamed, savethanoforest
 portugal,10,unamed, portugal
ituc,10,unamed,ituc
 cepow,10,unamed, cepow
feministfriday,10,#FridayForFuture,friday
schoolsforfuture,10,unamed,schoolsforfuture
 no石油,10,unamed, no石油
crclimatestrikers,10,Action,climatestrike
resisters,10,unamed,resisters
 hautsdeseine,10,unamed, hautsdeseine
 wordoftheyear,10,unamed, wordoftheyear
 icclimatestrike,10,Action,climatestrike
 canadavotes,10,unamed, canadavotes
unitedweroll,10,unamed,unitedweroll
 pollutionisreal,10,unamed, pollutionisreal
 profesporelfuturo,10,unamed, profesporelfuturo
 josepepemujica,10,unamed, josepepemujica
 werk32,10,unamed, werk32
 chile,10,unamed, chile
 letindiabreathe,10,unamed, letindiabreathe
 nobel,10,unamed, nobel
 meioambiente,10,unamed, meioambiente
 finanstwitter,10,unamed, finanstwitter
 april12th,10,unamed, april12th
 banchlorpyrifos,10,unamed, banchlorpyrifos
 masdelomismo,10,unamed, masdelomismo
tibetclimatecrisis,10,#FridayForFuture,climatecrisis
 museiperilclima,10,unamed, museiperilclima
 savesoilbharat,10,unamed, savesoilbharat
 globalwarmingmatters,10,#FridayForFuture,globalwarming
 stopdeforestion,10,unamed, stopdeforestion
 opportunities,10,unamed, opportunities
plantatree,10,unamed,plantatree
 defundclimatechaos,10,#FridayForFuture,climate
 dogstrike,10,unamed, dogstrike
 festivals,10,unamed, festivals
 環境問題,10,unamed, 環境問題
 istandwithgreata,10,unamed, istandwithgreata
 вместезаклимат,10,unamed, вместезаклимат
 sosamazon,10,unamed, sosamazon
 coronacrisis,10,Covid,corona
 climatepolis,10,#FridayForFuture,climate
 denver,10,unamed, denver
 amazonecho,10,unamed, amazonecho
 gretathungberg,10,Greta Thunberg,greta
enkelkinderbriefe,10,unamed,enkelkinderbriefe
cdupt21,10,German politics,cdu
 fliegold,10,unamed, fliegold
 homeparliaments,10,unamed, homeparliaments
 lexgarzweiler,10,unamed, lexgarzweiler
 artenkrise,10,unamed, artenkrise
 queer,10,unamed, queer
autofreie,10,unamed,autofreie
 veganism,10,unamed, veganism
 veganrecipes,10,unamed, veganrecipes
 klimakriseistjetzt,10,FFF DE,klimakrise
 supremecourt,10,unamed, supremecourt
 pflegestreik,10,unamed, pflegestreik
 letztegeneration,10,unamed, letztegeneration
 formel1,10,unamed, formel1
healthyplanetstklm50,10,unamed,healthyplanetstklm50
 fridaythe13th,10,#FridayForFuture,friday
 forafuturedancefloor,10,unamed, forafuturedancefloor
 diegrünen,10,German politics,grünen
 writingcommunity,10,unamed, writingcommunity
 ronjamaltzahn,10,unamed, ronjamaltzahn
 ukrainewar,10,unamed, ukrainewar
 fff_nyc_,10,#FridayForFuture,fff
 wirwerdenlaut,10,German politics,rwe
 klimacamp,10,FFF DE,klima
 talksforfuture,10,unamed, talksforfuture
leadonclimate,10,#FridayForFuture,climate
db,10,unamed,db
evg,10,unamed,evg
 dierichtigenfragen,10,unamed, dierichtigenfragen
 bge,10,unamed, bge
 grün,10,unamed, grün
hub27,10,unamed,hub27
 niewiedercdu,10,German politics,cdu
 türkiyeyanıyor,10,unamed, türkiyeyanıyor
notce,10,unamed,notce
 वैक्सीन_पेटैंट,10,unamed, वैक्सीन_पेटैंट
